AUNumber,InstName,Category,IUNumber,IU,CountyName,StatusDescription,EffectiveDate,PhoneNumber,PhoneNumberExtn,WebAddress,MailingAddressLine1,MailingAddressLine2,MailingCity,MailingState,MailingZipCode,MailingZipCodeExtn,LocationAddressLine1,LocationAddressLine2,LocationCity,LocationState,LocationZipCode,LocationZipCodeExtn,Title,Salutation,FirstName,MiddleInitial,LastName,Suffix,AdminPhoneNumber,AdminPhoneNumberExtn,CommissionStartDate,CommissionExpirationDate,
303027820,Pyramid Healthcare Ridgeview Adolescent Behavior,Miscellaneous,3,Allegheny IU 3,Allegheny,Open,05/31/2013,(412)897-6785,,,4447 Gibsonia Road,,Gibsonia,PA,15044,,4447 Gibsonia Road,,Gibsonia,PA,15044,,Education Director,Mr,Matthew,,Thompson,,(412)897-6785,,,,
310179656,Pyramid Healthcare Skyline Lodge,Miscellaneous,10,Central IU 10,Clearfield,Open,05/31/2013,(412)897-6785,,,987 Skyline Drive,,Blandburg,PA,16619,,987 Skyline Drive,,Blandburg,PA,16619,,Education Director,Mr,Matthew,,Thompson,,,,,,
310172226,Pyramid Healthcare Winterhaven Lodge,Miscellaneous,10,Central IU 10,Clearfield,Open,05/31/2013,(412)897-6785,,,1232 Skyline Drive,,Blandburg,PA,16619,,1232 Skyline Drive,,Blandburg,PA,16619,,Education Director,Mr,Matthew,,Thompson,,(412)897-6785,,,,
300517710,Pythian Camp Assn,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,07/06/1990,,,,3882 Whitman Road,,Huntingdon,PA,19006,,3882 Whitman Road,,Huntingdon,PA,19006,,,,,,,,,,,,
326517786,Quadrat Academy,"Licensed, Private Academic School",26,Philadelphia IU 26,Philadelphia,Open,08/08/2019,(267)997-7744,,,222 Brown St,,Philadelphia,PA,19123,,222 Brown St,,Philadelphia,PA,19123,,Director,Ms,Svetlana,,Tikhonov,,(443)825-1234,,,,
923461818,Quaker Chemical Corporation,Library,,,Montgomery,Open,01/11/2006,(610)832-4306,,,Information Resources Center ,"One Quaker Park, 901 Hector St",Conshohocken ,PA,19428,0809,Information Resources Center ,"One Quaker Park, 901 Hector St",Conshohocken ,PA,19428,0809,,,,,,,,,,,
223469482,Quaker School At Horsham,"Nonpublic, Non-Licensed School",23,Montgomery County IU 23,Montgomery,Open,10/01/1992,(215)674-2875,,,250 Meetinghouse Road,,Horsham,PA,19044,,250 Meetinghouse Road,,Horsham,PA,19044,,Principal,Mr,Alex,,Brosowsky,,,,,,
103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,(412)749-3600,,http://www.qvsd.org,100 Leetsdale Industrial Drive,,Leetsdale,PA,15056,    ,100 Leetsdale Industrial Drive,,Leetsdale,PA,15056,    ,Assistant Superintendent,Dr,Andrew,,Surloff,,(412)749-3600,3616,09/16/2019,09/15/2024,
103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,(412)749-3600,,http://www.qvsd.org,100 Leetsdale Industrial Drive,,Leetsdale,PA,15056,    ,100 Leetsdale Industrial Drive,,Leetsdale,PA,15056,    ,Business Manager,Mr,Scott,,Antoline,,(412)749-3619,,,,
103027753,Quaker Valley SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,(412)749-3600,,http://www.qvsd.org,100 Leetsdale Industrial Drive,,Leetsdale,PA,15056,    ,100 Leetsdale Industrial Drive,,Leetsdale,PA,15056,    ,Superintendent,Dr,Tammy,,Andreyko,,(412)749-3600,3617,08/06/2018,08/05/2023,
222095802,Quakertown Christian School,"Nonpublic, Non-Licensed School",22,Bucks County IU 22,Bucks,Open,10/01/1992,(215)536-6970,,,50 East Paletown Road,,Quakertown,PA,18951,,50 East Paletown Road,,Quakertown,PA,18951,,Principal,Mr,Timothy,,Gray,,,,,,
122098403,Quakertown Community SD,School District,22,Bucks County IU 22,Bucks,Open,11/03/1999,(215)529-2000,,http://www.qcsd.org,100 Commerce Drive,,Quakertown,PA,18951,1588,100 Commerce Drive,,Quakertown,PA,18951,    ,Assistant Superintendent,Dr,Lisa,E,Hoffman,,(215)529-2005,,07/01/2017,06/30/2022,
122098403,Quakertown Community SD,School District,22,Bucks County IU 22,Bucks,Open,11/03/1999,(215)529-2000,,http://www.qcsd.org,100 Commerce Drive,,Quakertown,PA,18951,1588,100 Commerce Drive,,Quakertown,PA,18951,    ,Assistant Superintendent,Ms,Nancianne,,Edwards,,(215)529-2011,,07/01/2018,06/30/2023,
122098403,Quakertown Community SD,School District,22,Bucks County IU 22,Bucks,Open,11/03/1999,(215)529-2000,,http://www.qcsd.org,100 Commerce Drive,,Quakertown,PA,18951,1588,100 Commerce Drive,,Quakertown,PA,18951,    ,Business Manager,Mr,Zachary,,Schoch,,(215)529-2031,,,,
122098403,Quakertown Community SD,School District,22,Bucks County IU 22,Bucks,Open,11/03/1999,(215)529-2000,,http://www.qcsd.org,100 Commerce Drive,,Quakertown,PA,18951,1588,100 Commerce Drive,,Quakertown,PA,18951,    ,Superintendent,Dr,William,E,Harner,,(215)529-2002,,07/01/2018,06/30/2023,
215213603,Quarry Hill School,"Nonpublic, Non-Licensed School",15,Capital Area IU 15,Cumberland,Open,10/01/1992,(111)000-0000,,,111 McCullough Road,,Shippensburg,PA,17257,,60 McCullough Rd,,Shippensburg,PA,17257,,Principal,,Ivan,,Shirk,,,,,,
210140008,Quarry Road School,"Nonpublic, Non-Licensed School",10,Central IU 10,Centre,Open,08/31/2010,,,,187 Farmal Drive,,Aaronsburg,PA,16820,,247 Quarry Road School,,Woodward,PA,16882,,Principal,,Tobias,E,Yoder,,,,,,
213365892,Quarry Road School,"Nonpublic, Non-Licensed School",13,Lancaster-Lebanon IU 13,Lancaster,Open,10/01/1992,,,,c/o Daniel Fisher,112 Forest Hill Road,Leola,PA,17540,,182 Quarry Road,,Leola,PA,17540,0000,Principal,,Jacob,,Stoltzfus,,,,,,
213367261,Quarryville Amish Parochial School,"Nonpublic, Non-Licensed School",13,Lancaster-Lebanon IU 13,Lancaster,Open,08/24/2020,,,,593 Valley Rd,,Quarryville,PA,17566,,591 Valley Rd,,Quarryville,PA,17566,,Principal,,Benuel,S,Fisher,,,,,,
913361413,Quarryville Library,Library,,,Lancaster,Open,11/15/2000,(717)786-1336,,,357 Buck Rd,,Quarryville,PA,17566,,357 Buck Rd,,Quarryville,PA,17566,,Director,,Sylvia, ,Drennen,,(717)786-1336,,,,
226515392,Quba Institute of Arabic & Islamic Studies,"Nonpublic, Non-Licensed School",26,Philadelphia IU 26,Philadelphia,Open,10/01/1993,(215)473-8589,100,,4637 Lancaster Ave,,Philadelphia,PA,19131,4619,4637 Lancaster Ave,,Philadelphia,PA,19131,4619,Principal,Mr,Anwar,,Muhaimin,,,,,,
300040010,Queen Horton's Child Care,Miscellaneous,,,Beaver,Open,07/16/2003,,,,916 Third Avenue,,New Brighton,PA,15066,,916 Third Avenue,,New Brighton,PA,15066,,,,,,,,,,,,
426512103,Queen Lane Library,Library,,,Philadelphia,Open,02/02/2005,(215)991-8740,,,2900 Queen Lane ,,Philadelphia ,PA,19129,,2900 Queen Lane ,,Philadelphia ,PA,19129,,,,,,,,,,,,
300517840,Queen Lane Montessori School,"Other Private, Non-Licensed Entity",26,Philadelphia IU 26,Philadelphia,Open,10/03/1991,(215)843-0780,,,433 W Queen Ln,,Philadelphia,PA,19144,4606,433 W Queen Ln,,Philadelphia,PA,19144,4606,,,,,,,,,,,
926510006,Queen Memorial Branch Library,Library,,,Philadelphia,Open,01/28/2005,(215)685-1899,,,1201 S 23rd St ,,Philadelphia ,PA,19146,4316,1201 S 23rd St ,,Philadelphia ,PA,19146,4316,Director,,Liz, ,Gardner,,(215)685-1899,,,,
300657460,Queen of Angels - Site 2,Miscellaneous,7,Westmoreland IU 7,Westmoreland,Open,12/30/1999,,,,305 Second St,,Irwin,PA,15642,,305 Second St,,Irwin,PA,15642,,,,,,,,,,,,
207657305,Queen of Angels Catholic School,"Nonpublic, Non-Licensed School",7,Westmoreland IU 7,Westmoreland,Open,10/01/1992,(724)978-0144,,,One Main Street,,North Huntingdon,PA,15642,,One Main Street,,North Huntingdon,PA,15642,,Principal,,Jennifer,,Filak,,,,,,
223460019,Queen of Angels Regional Catholic School,"Nonpublic, Non-Licensed School",23,Montgomery County IU 23,Montgomery,Open,07/31/2012,(215)659-6393,,,401 N. Easton Road,,Willow Grove,PA,19090,,401 N. Easton Road,,Willow Grove,PA,19090,,Principal,Sr,Mary,,Chapman,,,,,,
322090030,Queen of the Universe Day Care,Miscellaneous,22,Bucks County IU 22,Bucks,Open,12/30/2004,,,,2479 Trenton Road,,Levittown,PA,19032,,2479 Trenton Road,,Levittown,PA,19032,,,,,,,,,,,,
300513856,Quest for Educational Excellence,Act 48 Independent Provider,,,Philadelphia,Open,09/20/2016,(610)931-0777,,,1816 Chestnut Street,2nd Floor,Philadelphia,PA,19103,,1816 Chestnut Street,2nd Floor,Philadelphia,PA,19103,,,,,,,,,,,,
326514193,Quiana Whitfield DBA Agape Childcare and Learning Center,Miscellaneous,,,Philadelphia,Open,11/29/2016,(215)332-5683,,,2129 Princeton Avenue,,Philadelphia,PA,19149,,6425 Torresdale Avenue,,Philadelphia,PA,19135,3320,Director,Mr,Wayne,,O'Neal,,(215)300-9134,,,,
300007357,"Quikitech, LLC",Act 48 Independent Provider,,,Out-of-State,Open,05/03/2016,(310)486-3169,,https://quikitech.com/,501 South Bentley Avenue,,Los Angeles,CA,90049,,501 South Bentley Avenue,,Los Angeles,CA,90049,,,,,,,,,,,,
330518312,QUINZELL SUMMERS DBA DAYSTAR QUALITY CHILDCARE AND EARLY LRN,Miscellaneous,,,Philadelphia,Open,03/25/2009,(215)726-1027,,,5545 BALTIMORE AVENUE,,PHILADELPHIA,PA,19143,2829,5545 BALTIMORE AVENUE,,PHILADELPHIA,PA,19143,2829,Director,Ms,QUINZELL,,SUMMERS,,,,,,
300001026,"Qumark Global Business Solutions, Inc.",Act 48 Independent Provider,,,Out-of-State,Open,06/01/2013,(866)609-2727,707,,"1810 East Sahara Avenue, Suite 1440",,Las Vegas,NV,89104,,"1810 East Sahara Avenue, Suite 1440",,Las Vegas,NV,89104,,,,,,,,,,,,
924152058,"QVC Network, Inc",Library,,,Chester,Open,11/25/1998,(484)701-1630,,,Information Services ,1200 Wilson Dr,West Chester ,PA,19380,,Information Services ,1200 Wilson Dr,West Chester ,PA,19380,,,,,,,,,,,,
300028250,R & B Childcare Services,Miscellaneous,3,Allegheny IU 3,Allegheny,Open,05/17/2000,(412)241-4528,,,579 Rosedale St,,Pittsburgh,PA,15208,,579 Rosedale St,,Pittsburgh,PA,15208,,Director,Ms,Reanell, ,Booker,,,,,,
300028240,R B Ward Hm Chld,"Other Private, Non-Licensed Entity",3,Allegheny IU 3,Allegheny,Open,07/06/1990,(412)343-5985,,,50 Moffett St,,Pittsburgh,PA,15243,1162,50 Moffett St,,Pittsburgh,PA,15243,1162,,,,,,,,,,,
389039727,R JEANETTE COUSINS DBA HAPPY HOME CC,Miscellaneous,,,Armstrong,Open,02/07/2009,(724)763-1300,,,1016 6TH AVENUE,,FORD CITY,PA,16226,1216,1016 6TH AVENUE,,FORD CITY,PA,16226,1216,Director,Ms,R JEANETTE,,COUSINS,,,,,,
300467631,R&R Perelman Jewish D S-Forman,"Nonpublic, Non-Licensed School",23,Montgomery County IU 23,Montgomery,Open,10/01/1992,(215)635-3130,,,7601 Old York Rd,,Elkins Park,PA,19027,3010,7601 Old York Rd,,Elkins Park,PA,19027,3010,Principal,,Chagit,,Nusbaum,,,,,,
300467630,R&R Perelman Jewish D S-Stern,"Nonpublic, Non-Licensed School",23,Montgomery County IU 23,Montgomery,Open,10/01/1992,(610)658-2518,,,49 Haverford Rd,,Wynnewood,PA,19096,3643,49 Haverford Rd,,Wynnewood,PA,19096,3643,Principal,,Wendy,,Smith,,,,,,
326510022,R.A.G.S. to Riches CDC,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,05/15/2003,(215)747-8410,,,626-630 South 60th Street,,Philadelphia,PA,19143,,626-630 South 60th Street,,Philadelphia,PA,19143,,,,,,,,,,,,
325230994,Rabbit Hill Nursery School,"Licensed, Private Academic School",25,Delaware County IU 25,Delaware,Open,08/22/2018,(610)543-8933,,,356 Summit Rd,,Springfield,PA,19064,,356 Summit Rd,,Springfield,PA,19064,,Director,Ms,Darla,B,McNulty,,(610)543-5110,,,,
215500000,Raccoon Valley Amish School,"Nonpublic, Non-Licensed School",15,Capital Area IU 15,Perry,Open,09/01/2006,,,,38 Pond Ln,,Ickesburg,PA,17037,,6597 Raccoon Valley Road,,Millerstown,PA,17062,,Principal,,Daniel,,Fisher,,,,,,
385204617,Rachael D. Curtis dba Sonshine Kids,Miscellaneous,5,Northwest Tri-County IU 5,Crawford,Open,01/23/2007,(814)724-8610,,,14770 Harmonsburg Road,,Meadville,PA,16335,,14770 Harmonsburg Road,,Meadville,PA,16335,,Director,Ms,Rachael,,Curtis,,,,,,
925230365,Rachel Kohl Community Library,Library,,,Delaware,Open,11/09/2000,(610)358-3445,,http://www.delco.lib.pa.us/radnor,687 Smithbridge Road,,Glen Mills,PA,19342,1225,687 Smithbridge Road,,Glen Mills,PA,19342,1225,Director,,Susan, ,Sternberg,,(610)358-3445,,,,
300097020,Radcliffe Learning Center,"Licensed, Private Academic School",22,Bucks County IU 22,Bucks,Open,10/01/1992,(215)785-5569,,,1101 Radcliffe St,,Bristol,PA,19007,5303,1101 Radcliffe St,,Bristol,PA,19007,,Director,Ms,Christine,F,DeLuca,,(267)644-8788,,,,
125237603,Radnor Township SD,School District,25,Delaware County IU 25,Delaware,Open,06/08/1999,(610)688-8100,,http://www.rtsd.org,135 S Wayne Ave,,Wayne,PA,19087,4194,135 S Wayne Ave,,Wayne,PA,19087,4194,Assistant Superintendent,,,,Vacant,,,,,,
125237603,Radnor Township SD,School District,25,Delaware County IU 25,Delaware,Open,06/08/1999,(610)688-8100,,http://www.rtsd.org,135 S Wayne Ave,,Wayne,PA,19087,4194,135 S Wayne Ave,,Wayne,PA,19087,4194,Business Manager,Mrs,Michelle,A,Diekow,,(610)688-8100,6134,,,
125237603,Radnor Township SD,School District,25,Delaware County IU 25,Delaware,Open,06/08/1999,(610)688-8100,,http://www.rtsd.org,135 S Wayne Ave,,Wayne,PA,19087,4194,135 S Wayne Ave,,Wayne,PA,19087,4194,Superintendent,Mr,Kenneth,E,Batchelor,,(610)688-8100,6040,01/30/2017,01/29/2022,
300517830,Rafters Charities Inc,"Other Private, Non-Licensed Entity",26,Philadelphia IU 26,Philadelphia,Open,07/06/1990,,,,5200 Baltimore Ave,,Philadelphia,PA,19143,3207,5200 Baltimore Ave,,Philadelphia,PA,19143,3207,,,,,,,,,,,
205250006,Railroad Amish School,"Nonpublic, Non-Licensed School",5,Northwest Tri-County IU 5,Warren,Open,10/01/2006,,,,1676 Lanning Hill Rd,,Sugar Grove,PA,16350,,RR 1,,Sugar Grove,PA,16350,,Principal,,Andrew,,Yoder,,,,,,
300356280,Rainbow Connection,"Licensed, Private Academic School",19,Northeastern Educational IU 19,Lackawanna,Open,10/01/1990,(570)876-0633,,,208 Salem Rd,,Archbald,PA,18403,,208 Salem Rd,,Archbald,PA,18403,,Director,Ms,Erin,M,Jablonowski,,(570)280-5995,,,,
300345000,Rainbow Connection Grow and Learn of Juniata County 1,Miscellaneous,11,Tuscarora IU 11,Juniata,Open,09/25/1997,(717)535-4900,,,West Main Street,,Thompsontown,PA,17094,,West Main Street,,Thompsontown,PA,17094,,Director,Ms,Jean, ,Hazard,,,,,,
357262491,RAINBOW DREAMS INC,Miscellaneous,,,Fayette,Open,03/02/2010,(724)438-3374,,,600 WEST MAIN STREET,,UNIONTOWN,PA,15401,,600 WEST MAIN STREET,,UNIONTOWN,PA,15401,,Director,Ms,Roberta,,Rishel,,(724)438-3374,,,,
300462700,Rainbow Express Preschool,"Licensed, Private Academic School",23,Montgomery County IU 23,Montgomery,Open,10/01/1990,(215)368-4693,,,630 York Ave,,Lansdale,PA,19446,3329,630 York Ave,,Lansdale,PA,19446,,Director,Ms,Barbara,A,Gius,,(215)529-7973,,,,
300306010,Rainbow Learning Center,"Other Private, Non-Licensed Entity",1,Intermediate Unit 1,Greene,Open,11/09/2000,,,,48 N Rich Hill St,,Waynesburg,PA,15370,8281,48 N Rich Hill St,,Waynesburg,PA,15370,8281,,,,,,,,,,,
300406810,Rainbow School Inc,"Other Private, Non-Licensed Entity",18,Luzerne IU 18,Luzerne,Open,07/06/1990,(570)824-4515,,,85 Hancock St,,Plains,PA,18705,1535,85 Hancock St,,Plains,PA,18705,1535,,,,,,,,,,,
300639300,Rainbows End,"Other Private, Non-Licensed Entity",1,Intermediate Unit 1,Washington,Open,07/06/1990,(724)225-8145,,,190 N Main St Ste 306,,Washington,PA,15301,4118,655 Jefferson Ave,,Washington,PA,15301,4118,,,,,,,,,,,
300028280,Rainbows End Child Academy,Miscellaneous,3,Allegheny IU 3,Allegheny,Open,03/17/1999,(412)422-7133,,,2705 Murray Ave # 9,,Pittsburgh,PA,15217,2419,2705 Murray Ave # 9,,Pittsburgh,PA,15217,2419,Director,Ms,Tara,A,Kentebe,,,,,,
300636500,Rainbows End Learning Center,"Licensed, Private Academic School",1,Intermediate Unit 1,Washington,Open,10/01/1993,(724)225-5668,,,655 Jefferson Ave,,Washington,PA,15301,4118,655 Jefferson Ave,,Washington,PA,15301,,Director,Ms,Pamela,,Bockstoce,,(724)225-9596,,,,
353510445,RAINDROPS AT THE THOMAS LEARNING CENTER INC,Miscellaneous,,,Philadelphia,Open,10/20/2010,(215)365-5604,,,7301 ELMWOOD AVENUE,,PHILADELPHIA,PA,19142,,7301 ELMWOOD AVENUE,,PHILADELPHIA,PA,19142,,Director,Ms,DESARAE,,SHIELDS,,,,,,
326510063,Raising Horizons Quest Friendship Pavilion,Miscellaneous,26,Philadelphia IU 26,Philadelphia,Open,12/07/2004,,,,7101 Pennway Street,,Philadelphia,PA,19111,4100,7101 Pennway Street,,Philadelphia,PA,19111,4100,,,,,,,,,,,
215220000,Rakers Mill School,"Nonpublic, Non-Licensed School",15,Capital Area IU 15,Dauphin,Open,09/01/2005,,,,1296 Wilhour Rd.,,Millersburg,PA,17061,,451 Rakers Mill Road,,Elizabethville,PA,17023,,Principal,,Abner,,Stoltzfus,,,,,,
300407050,Rally Round Child Care Center,Miscellaneous,18,Luzerne IU 18,Luzerne,Open,11/04/1998,(570)779-9062,,,580 E Main St,,Larksville,PA,18651,3123,580 E Main St,,Larksville,PA,18651,3123,Director,Ms,Barbara, ,Linder,,,,,,
916490605,Ralpho Township Public Library,Library,,,Northumberland,Open,11/15/2000,(570)672-9449,,http://www.iu29.schiu.k12.pa.us/ralpl,206 S Market St Ste 6,,Elysburg,PA,17824,,206 S Market St Ste 6,,Elysburg,PA,17824,,Director,,Dean,W,Slusser,,(570)672-9449,,,,
359026703,Ramona Krista DBA Mona's Angels,Miscellaneous,,,Allegheny,Open,04/15/2008,(412)461-7600,,,318 East 8th Avenue,,Homestead,PA,15120,1518,318 East 8th Avenue,,Homestead,PA,15120,1518,Director,Ms,Ramona,,Krista,,,,,,
926510006,Ramonita G Derodriguez Branch Library,Library,,,Philadelphia,Open,01/28/2005,(215)686-1768,,,600 W Girard Ave ,,Philadelphia ,PA,19123,1311,600 W Girard Ave ,,Philadelphia ,PA,19123,1311,Director,,Lisa, ,Chianese-Lopez,,(215)686-1768,,,,
300425900,Ramsbottom Center Inc,"Other Private, Non-Licensed Entity",9,Seneca Highlands IU 9,McKean,Open,07/06/1990,(814)362-7401,,,800 E Main St,,Bradford,PA,16701,3209,800 E Main St,,Bradford,PA,16701,3209,,,,,,,,,,,
301021936,RANEY DAY LEARNING CENTER LLC,Miscellaneous,,,Allegheny,Open,05/31/2008,(724)224-3737,,,879 FREEPORT ROAD,SUITE 105,CREIGHTON,PA,15030,1073,879 FREEPORT ROAD,SUITE 105,CREIGHTON,PA,15030,1073,Director,Ms,TAMMY,,CORNMAN,,,,,,
300020088,RANKIN CHRISTIAN CENTER,Miscellaneous,,,Allegheny,Open,05/27/2005,,,,230 THIRD STREET,,RANKIN,PA,15104,,230 THIRD STREET,,RANKIN,PA,15104,,,,,,,,,,,,
300028230,Rankin Christian Center,"Other Private, Non-Licensed Entity",3,Allegheny IU 3,Allegheny,Open,07/06/1990,(412)271-8313,,,230 3rd Ave,,Rankin,PA,15104,1191,230 3rd Ave,,Rankin,PA,15104,1191,,,,,,,,,,,
428322269,Rapha School (The),Private Licensed School,,,Indiana,Open,02/26/2015,(724)549-4700,,,17 Griffith Drive,,Home,PA,15747,,17 Griffith Drive,,Home,PA,15747,,Chief Executive Officer,Dr,Sharon,,Powell-Laney,,(724)549-4700,,,,
428322269,Rapha School (The),Private Licensed School,,,Indiana,Open,02/26/2015,(724)549-4700,,,17 Griffith Drive,,Home,PA,15747,,17 Griffith Drive,,Home,PA,15747,,Chief Executive Officer,Pr,Michah,,McMillen,,(724)549-4700,,,,
224155682,Rattle Snake Run School,"Nonpublic, Non-Licensed School",24,Chester County IU 24,Chester,Open,10/01/1992,,,,4775 Homeville Road,,Cochranville,PA,19363,0000,600 Sawmill Road,,Cochranville,PA,19330,,Principal,,Levi,,Glick,,,,,,
320513534,RAUSHEL SANDERS DBA CREATIVE KIDS CHILD CARE & LEARNING CTR,Miscellaneous,,,Philadelphia,Open,06/02/2009,(215)424-1394,,,7518 OGONTZ AVE,,PHILADELPHIA,PA,19150,1815,7518 OGONTZ AVE,,PHILADELPHIA,PA,19150,1815,Director,Ms,RAUSHEL,,SANDERS,,,,,,
300007900,Raven Rock Lutheran Cmp,"Other Private, Non-Licensed Entity",,,Out-of-State,Open,07/06/1990,(717)794-2667,,,PO Box 136,,Sabillasville,MD,21780,0136,PO Box 136,,Sabillasville,MD,21780,0136,,,,,,,,,,,
351518881,"Rawdah Fusha Learning Center, LLC dba Learning Center 2",Miscellaneous,,,Philadelphia,Open,05/18/2013,(267)273-1988,,,6317 Homer Street,,Philadelphia,PA,19144,,1700 Morris Street,,Philadelphia,PA,19145,2114,Director,Ms,Ashley,,Holiday,,(267)639-9684,,,,
926511038,Rawle & Henderson,Library,,,Philadelphia,Open,01/20/2004,(215)575-4480,,,"Law Library, Widener Building ",1 S Penn Sq - 17th Fl ,Philadelphia ,PA,19107,,"Law Library, Widener Building ",1 S Penn Sq - 17th Fl ,Philadelphia ,PA,19107,,,,,,,,,,,,
213365895,Rawlinsville School,"Nonpublic, Non-Licensed School",13,Lancaster-Lebanon IU 13,Lancaster,Open,10/01/1999,,,,112 Martic Heights Dr,,Rawlinsville,PA,17532,0000,112 Martic Heights Dr,,Holtwood,PA,17532,0000,Principal,,Aaron,,King,,,,,,
365513817,Rays Little People Paradise Academy LLC,Miscellaneous,,,Philadelphia,Open,03/05/2016,(215)644-9915,,,2901 North 24th Street,,Philadelphia,PA,19132,1902,2901 North 24th Street,,Philadelphia,PA,19132,1902,Director,Mr,Darcell,,Ray,,(215)644-9915,,,,
918402197,RCA Service Company,Library,,,Luzerne,Open,10/22/1998,(570)788-1164,,,Keystone Job Corps Ctr Res Facility ,P O Box 37,Drums ,PA,18222,,Keystone Job Corps Ctr Res Facility ,P O Box 37,Drums ,PA,18222,,,,,,,,,,,,
403025169,RCS/AMS Race Car Service of America/Automotive Machinist Sch,Private Licensed School,,,Allegheny,Open,05/16/2005,(412)881-1000,,http://www.rcsoa.com,2522 Library Road,,Pittsburgh,PA,15234,,2522 Library Road,,Pittsburgh,PA,15234,,Chief Executive Officer,Mr,Ronald,C,Stanislawczyk,,(412)881-1000,,,,
403025169,RCS/AMS Race Car Service of America/Automotive Machinist Sch,Private Licensed School,,,Allegheny,Open,05/16/2005,(412)881-1000,,http://www.rcsoa.com,2522 Library Road,,Pittsburgh,PA,15234,,2522 Library Road,,Pittsburgh,PA,15234,,Chief Executive Officer,Ms,Patricia,,Stanislawczyk,,(412)881-1000,,,,
414061179,RCY CDL Training LLC,Private Licensed School,,,Berks,Open,01/17/2020,(484)506-3781,,,4900 N 5th Street Highway,,Temple,PA,19560,,4900 N 5th Street Highway,,Temple,PA,19560,,Chief Executive Officer,Mr,Manual,,Colon,,(484)506-3781,,,,
414061179,RCY CDL Training LLC,Private Licensed School,,,Berks,Open,01/17/2020,(484)506-3781,,,4900 N 5th Street Highway,,Temple,PA,19560,,4900 N 5th Street Highway,,Temple,PA,19560,,Chief Executive Officer,Mr,Roberto,B,Correas,,(484)506-3781,,,,
300237160,Reach,Miscellaneous,25,Delaware County IU 25,Delaware,Open,07/06/1990,,,,620 Engle St,,Chester,PA,19013,2134,620 Engle St,,Chester,PA,19013,2134,,,,,,,,,,,
213386599,Reach Christian School,"Nonpublic, Non-Licensed School",13,Lancaster-Lebanon IU 13,Lebanon,Open,08/27/2020,(717)450-6555,,,213 E Maple Avenue,,Myerstown,PA,17067,,51 W Stoever Avenue,,Myerstown,PA,17067,,Principal,,Zachary,,Weaver,,,,,,
